base_date,emd_nm,pay_amt
2019-01-20,애월읍,7158
2019-01-20,연동,221031
2019-01-20,영천동,15256
2019-01-20,예래동,10302
2019-01-20,오라동,67728
2019-01-20,외도동,105767
2019-01-20,용담1동,42275
2019-01-20,용담2동,76801
2019-01-20,이도1동,48443
2019-01-20,이도2동,266406
2019-01-20,이호동,16265
2019-01-20,일도1동,20832
2019-01-20,일도2동,182997
2019-01-20,정방동,20382
2019-01-20,중문동,43457
2019-01-20,중앙동,39986
2019-01-20,천지동,21191
2019-01-20,표선면,20148
2019-01-20,화북동,118088
2019-01-20,효돈동,10654
2019-01-21,건입동,47554
2019-01-21,남원읍,46504
2019-01-21,노형동,261837
2019-01-21,대륜동,52539
2019-01-21,대정읍,70298
2019-01-21,대천동,52090
2019-01-21,도두동,15452
2019-01-21,동홍동,77935
2019-01-21,봉개동,15269
2019-01-21,삼도1동,61801
2019-01-21,삼도2동,42784
2019-01-21,삼양동,104153
2019-01-21,서홍동,42656
2019-01-21,성산읍,46236
2019-01-21,송산동,22570
2019-01-21,아라동,133485
2019-01-21,안덕면,20602
2019-01-21,애월읍,6549
2019-01-21,연동,191112
2019-01-21,영천동,14232
2019-01-21,예래동,13426
2019-01-21,오라동,60387
2019-01-21,외도동,97656
2019-01-21,용담1동,39596
2019-01-21,용담2동,64737
2019-01-21,이도1동,53239
2019-01-21,이도2동,247474
2019-01-21,이호동,23384
2019-01-21,일도1동,19153
2019-01-21,일도2동,165722
2019-01-21,정방동,19713
2019-01-21,중문동,44351
2019-01-21,중앙동,44748
2019-01-21,천지동,19390
2019-01-21,표선면,21857
2019-01-21,화북동,109017
2019-01-21,효돈동,12541
2019-01-22,건입동,47458
2019-01-22,남원읍,38476
2019-01-22,노형동,250595
2019-01-22,대륜동,51073
2019-01-22,대정읍,65726
2019-01-22,대천동,38254
2019-01-22,도두동,17897
2019-01-22,동홍동,76571
2019-01-22,봉개동,17744
2019-01-22,삼도1동,67799
2019-01-22,삼도2동,34807
2019-01-22,삼양동,104330
2019-01-22,서홍동,39107
2019-01-22,성산읍,43166
2019-01-22,송산동,26617
2019-01-22,아라동,129331
2019-01-22,안덕면,22734
2019-01-22,애월읍,5423
2019-01-22,연동,209263
2019-01-22,영천동,11145
2019-01-22,예래동,9961
2019-01-22,오라동,60765
2019-01-22,외도동,95107
2019-01-22,용담1동,40825
2019-01-22,용담2동,66292
2019-01-22,이도1동,50079
2019-01-22,이도2동,235042
2019-01-22,이호동,19922
2019-01-22,일도1동,21560
2019-01-22,일도2동,160869
2019-01-22,정방동,14831
2019-01-22,중문동,40983
2019-01-22,중앙동,46464
2019-01-22,천지동,16636
2019-01-22,표선면,21019
2019-01-22,화북동,109563
2019-01-22,효돈동,14429
2019-01-23,건입동,40344
2019-01-23,남원읍,40473
2019-01-23,노형동,247837
2019-01-23,대륜동,49171
2019-01-23,대정읍,61406
2019-01-23,대천동,41571
2019-01-23,도두동,13215
2019-01-23,동홍동,77069
2019-01-23,봉개동,14272
2019-01-23,삼도1동,65516
2019-01-23,삼도2동,38164
2019-01-23,삼양동,91635
2019-01-23,서홍동,35221
2019-01-23,성산읍,41911
2019-01-23,송산동,30193
2019-01-23,아라동,118399
2019-01-23,안덕면,19020
2019-01-23,애월읍,6324
2019-01-23,연동,192090
2019-01-23,영천동,16143
2019-01-23,예래동,9643
2019-01-23,오라동,52228
2019-01-23,외도동,86521
2019-01-23,용담1동,38161
2019-01-23,용담2동,67023
2019-01-23,이도1동,49729
2019-01-23,이도2동,225554
2019-01-23,이호동,16222
2019-01-23,일도1동,23726
2019-01-23,일도2동,150058
2019-01-23,정방동,17411
2019-01-23,중문동,41039
2019-01-23,중앙동,40963
2019-01-23,천지동,15267
2019-01-23,표선면,15185
2019-01-23,화북동,104705
2019-01-23,효돈동,11924
2019-01-24,건입동,45943
2019-01-24,남원읍,48360
2019-01-24,노형동,246129
2019-01-24,대륜동,47580
2019-01-24,대정읍,64026
2019-01-24,대천동,44045
2019-01-24,도두동,13746
2019-01-24,동홍동,74619
2019-01-24,봉개동,14818
2019-01-24,삼도1동,67157
2019-01-24,삼도2동,37433
2019-01-24,삼양동,96885
2019-01-24,서홍동,41129
2019-01-24,성산읍,43041
2019-01-24,송산동,26689
2019-01-24,아라동,120684
2019-01-24,안덕면,19831
2019-01-24,애월읍,6366
2019-01-24,연동,196256
2019-01-24,영천동,20978
2019-01-24,예래동,14832
2019-01-24,오라동,59157
2019-01-24,외도동,97993
2019-01-24,용담1동,38821
2019-01-24,용담2동,63765
2019-01-24,이도1동,46278
2019-01-24,이도2동,231936
2019-01-24,이호동,18643
2019-01-24,일도1동,20499
2019-01-24,일도2동,157390
2019-01-24,정방동,15252
2019-01-24,중문동,42263
2019-01-24,중앙동,40884
2019-01-24,천지동,16328
2019-01-24,표선면,18140
2019-01-24,화북동,109127
2019-01-24,효돈동,14549
2019-01-25,건입동,41086
2019-01-25,남원읍,43310
2019-01-25,노형동,230670
2019-01-25,대륜동,37654
2019-01-25,대정읍,57473
2019-01-25,대천동,35403
2019-01-25,도두동,10875
2019-01-25,동홍동,70072
2019-01-25,봉개동,11670
2019-01-25,삼도1동,64192
2019-01-25,삼도2동,33118
2019-01-25,삼양동,79942
2019-01-25,서홍동,38053
2019-01-25,성산읍,41115
2019-01-25,송산동,23036
2019-01-25,아라동,108571
2019-01-25,안덕면,20934
2019-01-25,애월읍,5790
2019-01-25,연동,175875
2019-01-25,영천동,12505
2019-01-25,예래동,13333
2019-01-25,오라동,54219
2019-01-25,외도동,82074
2019-01-25,용담1동,33486
2019-01-25,용담2동,59292
2019-01-25,이도1동,44983
2019-01-25,이도2동,200888
2019-01-25,이호동,18715
2019-01-25,일도1동,19626
2019-01-25,일도2동,140809
2019-01-25,정방동,16028
2019-01-25,중문동,38753
2019-01-25,중앙동,45571
2019-01-25,천지동,13009
2019-01-25,표선면,21478
2019-01-25,화북동,90399
2019-01-25,효돈동,10138
2019-01-26,건입동,46269
2019-01-26,남원읍,37504
2019-01-26,노형동,238728
2019-01-26,대륜동,43524
2019-01-26,대정읍,68154
2019-01-26,대천동,37161
2019-01-26,도두동,10801
2019-01-26,동홍동,78649
2019-01-26,봉개동,15661
2019-01-26,삼도1동,66372
2019-01-26,삼도2동,36605
2019-01-26,삼양동,87588
2019-01-26,서홍동,34449
2019-01-26,성산읍,45013
2019-01-26,송산동,25993
2019-01-26,아라동,114864
2019-01-26,안덕면,19575
2019-01-26,애월읍,6971
2019-01-26,연동,181294
2019-01-26,영천동,13750
2019-01-26,예래동,12847
2019-01-26,오라동,53504
2019-01-26,외도동,81298
2019-01-26,용담1동,33303
2019-01-26,용담2동,62124
2019-01-26,이도1동,41167
2019-01-26,이도2동,216802
2019-01-26,이호동,17419
2019-01-26,일도1동,19460
2019-01-26,일도2동,150741
2019-01-26,정방동,19024
2019-01-26,중문동,40735
2019-01-26,중앙동,40141
2019-01-26,천지동,12665
2019-01-26,표선면,18929
2019-01-26,화북동,100429
2019-01-26,효돈동,8940
2019-01-27,건입동,54184
2019-01-27,남원읍,45780
2019-01-27,노형동,256754
2019-01-27,대륜동,53609
2019-01-27,대정읍,55928
2019-01-27,대천동,37666
2019-01-27,도두동,25991
2019-01-27,동홍동,83619
2019-01-27,봉개동,18442
2019-01-27,삼도1동,76718
2019-01-27,삼도2동,42972
2019-01-27,삼양동,113955
2019-01-27,서홍동,31888
2019-01-27,성산읍,41735
2019-01-27,송산동,28870
2019-01-27,아라동,145109
2019-01-27,안덕면,19572
2019-01-27,애월읍,6022
2019-01-27,연동,233118
2019-01-27,영천동,12241
2019-01-27,예래동,8160
2019-01-27,오라동,67607
2019-01-27,외도동,105448
2019-01-27,용담1동,42413
2019-01-27,용담2동,78087
2019-01-27,이도1동,55865
2019-01-27,이도2동,287935
2019-01-27,이호동,19025
2019-01-27,일도1동,21318
2019-01-27,일도2동,191255
2019-01-27,정방동,18221
2019-01-27,중문동,39927
2019-01-27,중앙동,37568
2019-01-27,천지동,12454
2019-01-27,표선면,21978
2019-01-27,화북동,123443
2019-01-27,효돈동,10894
2019-01-28,건입동,44612
2019-01-28,남원읍,43086
2019-01-28,노형동,267001
2019-01-28,대륜동,51187
2019-01-28,대정읍,61456
2019-01-28,대천동,40310
2019-01-28,도두동,12778
2019-01-28,동홍동,71301
2019-01-28,봉개동,15072
2019-01-28,삼도1동,68740
2019-01-28,삼도2동,37603
2019-01-28,삼양동,101805
2019-01-28,서홍동,36096
2019-01-28,성산읍,46376
2019-01-28,송산동,29378
2019-01-28,아라동,125529
2019-01-28,안덕면,16516
2019-01-28,애월읍,4427
2019-01-28,연동,205955
2019-01-28,영천동,17993
2019-01-28,예래동,10831
2019-01-28,오라동,59837
2019-01-28,외도동,91797
2019-01-28,용담1동,37641
2019-01-28,용담2동,64294
2019-01-28,이도1동,47602
2019-01-28,이도2동,236909
2019-01-28,이호동,16811
2019-01-28,일도1동,23981
2019-01-28,일도2동,162343
2019-01-28,정방동,17184
2019-01-28,중문동,40970
2019-01-28,중앙동,39296
2019-01-28,천지동,16527
2019-01-28,표선면,21286
2019-01-28,화북동,103864
2019-01-28,효돈동,11784
2019-01-29,건입동,45073
2019-01-29,남원읍,45071
2019-01-29,노형동,262688
2019-01-29,대륜동,52518
2019-01-29,대정읍,63511
2019-01-29,대천동,41382
2019-01-29,도두동,12454
2019-01-29,동홍동,78325
2019-01-29,봉개동,16463
2019-01-29,삼도1동,67255
2019-01-29,삼도2동,41337
2019-01-29,삼양동,104065
2019-01-29,서홍동,35238
2019-01-29,성산읍,43158
2019-01-29,송산동,28886
2019-01-29,아라동,133467
2019-01-29,안덕면,20619
2019-01-29,애월읍,5872
2019-01-29,연동,207589
2019-01-29,영천동,20424
2019-01-29,예래동,15620
2019-01-29,오라동,60558
2019-01-29,외도동,92283
2019-01-29,용담1동,43165
2019-01-29,용담2동,73026
2019-01-29,이도1동,47622
2019-01-29,이도2동,246997
2019-01-29,이호동,18960
2019-01-29,일도1동,18880
2019-01-29,일도2동,165541
2019-01-29,정방동,19561
2019-01-29,중문동,44223
2019-01-29,중앙동,37534
2019-01-29,천지동,14505
2019-01-29,표선면,21220
2019-01-29,화북동,106010
2019-01-29,효돈동,12889
2019-01-30,건입동,48568
2019-01-30,남원읍,39853
2019-01-30,노형동,244093
2019-01-30,대륜동,53527
2019-01-30,대정읍,60438
2019-01-30,대천동,41190
2019-01-30,도두동,14258
2019-01-30,동홍동,64480
2019-01-30,봉개동,14790
2019-01-30,삼도1동,65482
2019-01-30,삼도2동,39293
2019-01-30,삼양동,98098
2019-01-30,서홍동,35463
2019-01-30,성산읍,39798
2019-01-30,송산동,26364
2019-01-30,아라동,123139
2019-01-30,안덕면,20184
2019-01-30,애월읍,4068
2019-01-30,연동,203027
2019-01-30,영천동,18529
2019-01-30,예래동,13910
2019-01-30,오라동,52883
2019-01-30,외도동,91043
2019-01-30,용담1동,41081
2019-01-30,용담2동,70032
2019-01-30,이도1동,51592
2019-01-30,이도2동,231921
2019-01-30,이호동,19314
2019-01-30,일도1동,24016
2019-01-30,일도2동,157772
2019-01-30,정방동,16146
2019-01-30,중문동,44253
2019-01-30,중앙동,38701
2019-01-30,천지동,15621
2019-01-30,표선면,18094
2019-01-30,화북동,112540
2019-01-30,효돈동,12423
2019-01-31,건입동,44899
2019-01-31,남원읍,33133
2019-01-31,노형동,219716
2019-01-31,대륜동,45720
2019-01-31,대정읍,61606
2019-01-31,대천동,41550
2019-01-31,도두동,10436
2019-01-31,동홍동,72694
2019-01-31,봉개동,14182
2019-01-31,삼도1동,66107
2019-01-31,삼도2동,36589
2019-01-31,삼양동,82730
2019-01-31,서홍동,30738
2019-01-31,성산읍,30667
2019-01-31,송산동,21347
2019-01-31,아라동,112730
2019-01-31,안덕면,17089
2019-01-31,애월읍,5084
2019-01-31,연동,176292
2019-01-31,영천동,15105
2019-01-31,예래동,11568
2019-01-31,오라동,54727
2019-01-31,외도동,84327
2019-01-31,용담1동,36705
2019-01-31,용담2동,56148
2019-01-31,이도1동,47204
2019-01-31,이도2동,210747
2019-01-31,이호동,15804
2019-01-31,일도1동,14157
2019-01-31,일도2동,145582
2019-01-31,정방동,19825
2019-01-31,중문동,32209
2019-01-31,중앙동,39062
2019-01-31,천지동,16829
2019-01-31,표선면,19409
2019-01-31,화북동,93831
2019-01-31,효돈동,9575
2019-02-01,건입동,48900
2019-02-01,남원읍,44068
2019-02-01,노형동,281130
2019-02-01,대륜동,52247
2019-02-01,대정읍,78335
2019-02-01,대천동,39867
2019-02-01,도두동,14604
2019-02-01,동홍동,86388
2019-02-01,봉개동,15802
2019-02-01,삼도1동,69686
2019-02-01,삼도2동,46626
2019-02-01,삼양동,106131
2019-02-01,서홍동,35245
2019-02-01,성산읍,42733
2019-02-01,송산동,30598
2019-02-01,아라동,140393
2019-02-01,안덕면,21086
2019-02-01,애월읍,5589
2019-02-01,연동,211860
2019-02-01,영천동,23691
2019-02-01,예래동,12845
2019-02-01,오라동,61984
2019-02-01,외도동,103170
2019-02-01,용담1동,43553
2019-02-01,용담2동,69747
2019-02-01,이도1동,49701
2019-02-01,이도2동,259833
2019-02-01,이호동,21147
2019-02-01,일도1동,22458
2019-02-01,일도2동,190801
2019-02-01,정방동,16679
2019-02-01,중문동,44793
2019-02-01,중앙동,39475
2019-02-01,천지동,17407
2019-02-01,표선면,12319
2019-02-01,화북동,112444
2019-02-01,효돈동,12183
2019-02-02,건입동,53974
2019-02-02,남원읍,45489
2019-02-02,노형동,311334
2019-02-02,대륜동,54251
2019-02-02,대정읍,73812
2019-02-02,대천동,47617
2019-02-02,도두동,23311
2019-02-02,동홍동,99221
2019-02-02,봉개동,15416
2019-02-02,삼도1동,91592
2019-02-02,삼도2동,53821
2019-02-02,삼양동,118770
2019-02-02,서홍동,41743
2019-02-02,성산읍,47265
2019-02-02,송산동,24737
2019-02-02,아라동,160524
2019-02-02,안덕면,20437
2019-02-02,애월읍,6271
2019-02-02,연동,239898
2019-02-02,영천동,29050
2019-02-02,예래동,17570
2019-02-02,오라동,73430
2019-02-02,외도동,116916
2019-02-02,용담1동,48079
2019-02-02,용담2동,84237
2019-02-02,이도1동,54488
2019-02-02,이도2동,288568
2019-02-02,이호동,21854
2019-02-02,일도1동,24878
2019-02-02,일도2동,215206
2019-02-02,정방동,23194
2019-02-02,중문동,46252
2019-02-02,중앙동,48119
2019-02-02,천지동,15107
2019-02-02,표선면,13267
2019-02-02,화북동,132147
2019-02-02,효돈동,10409
2019-02-03,건입동,60628
2019-02-03,남원읍,43337
2019-02-03,노형동,348716
2019-02-03,대륜동,56626
2019-02-03,대정읍,60797
2019-02-03,대천동,48653
2019-02-03,도두동,13918
2019-02-03,동홍동,94528
2019-02-03,봉개동,21390
2019-02-03,삼도1동,93306
2019-02-03,삼도2동,57335
2019-02-03,삼양동,125902
2019-02-03,서홍동,43604
2019-02-03,성산읍,42163
2019-02-03,송산동,28478
2019-02-03,아라동,162852
2019-02-03,안덕면,25658
2019-02-03,애월읍,6790
2019-02-03,연동,263068
2019-02-03,영천동,31672
2019-02-03,예래동,12744
2019-02-03,오라동,74552
2019-02-03,외도동,114832
2019-02-03,용담1동,55953
2019-02-03,용담2동,87380
2019-02-03,이도1동,58481
2019-02-03,이도2동,316048
2019-02-03,이호동,17882
2019-02-03,일도1동,25299
2019-02-03,일도2동,236363
2019-02-03,정방동,24370
2019-02-03,중문동,48199
2019-02-03,중앙동,45048
2019-02-03,천지동,17801
2019-02-03,표선면,14115
2019-02-03,화북동,146494
2019-02-03,효돈동,12516
2019-02-04,건입동,81249
2019-02-04,남원읍,48970
2019-02-04,노형동,365241
2019-02-04,대륜동,66408
2019-02-04,대정읍,63646
2019-02-04,대천동,57383
2019-02-04,도두동,18348
2019-02-04,동홍동,121101
2019-02-04,봉개동,21941
2019-02-04,삼도1동,115258
2019-02-04,삼도2동,60051
2019-02-04,삼양동,152716
2019-02-04,서홍동,49281
2019-02-04,성산읍,68486
2019-02-04,송산동,32423
2019-02-04,아라동,184552
2019-02-04,안덕면,25137
2019-02-04,애월읍,7869
2019-02-04,연동,284374
2019-02-04,영천동,33768
2019-02-04,예래동,17355
2019-02-04,오라동,83101
2019-02-04,외도동,144069
2019-02-04,용담1동,58416
2019-02-04,용담2동,114765
2019-02-04,이도1동,66252
2019-02-04,이도2동,355975
2019-02-04,이호동,28501
2019-02-04,일도1동,26124
2019-02-04,일도2동,286863
2019-02-04,정방동,23978
2019-02-04,중문동,64763
2019-02-04,중앙동,49881
2019-02-04,천지동,20922
2019-02-04,표선면,10043
2019-02-04,화북동,174776
2019-02-04,효돈동,14837
2019-02-05,건입동,47285
2019-02-05,남원읍,25989
2019-02-05,노형동,206807
2019-02-05,대륜동,36452
2019-02-05,대정읍,43896
2019-02-05,대천동,34399
2019-02-05,도두동,13747
2019-02-05,동홍동,71839
2019-02-05,봉개동,17576
2019-02-05,삼도1동,67303
2019-02-05,삼도2동,38973
2019-02-05,삼양동,95668
2019-02-05,서홍동,30438
2019-02-05,성산읍,32846
2019-02-05,송산동,17158
2019-02-05,아라동,101009
2019-02-05,안덕면,18366
2019-02-05,애월읍,4236
2019-02-05,연동,170382
2019-02-05,영천동,24639
2019-02-05,예래동,13273
2019-02-05,오라동,51127
2019-02-05,외도동,92256
2019-02-05,용담1동,33882
2019-02-05,용담2동,74569
2019-02-05,이도1동,37183
2019-02-05,이도2동,211289
2019-02-05,이호동,17676
2019-02-05,일도1동,14014
2019-02-05,일도2동,156371
2019-02-05,정방동,14448
2019-02-05,중문동,35451
2019-02-05,중앙동,26229
2019-02-05,천지동,12318
2019-02-05,표선면,10750
2019-02-05,화북동,104689
2019-02-05,효돈동,6441
2019-02-06,건입동,64396
2019-02-06,남원읍,38955
2019-02-06,노형동,296265
2019-02-06,대륜동,54029
2019-02-06,대정읍,66403
2019-02-06,대천동,46522
2019-02-06,도두동,15878
2019-02-06,동홍동,81188
2019-02-06,봉개동,22734
2019-02-06,삼도1동,83030
2019-02-06,삼도2동,44186
2019-02-06,삼양동,119968
2019-02-06,서홍동,41080
2019-02-06,성산읍,45748
2019-02-06,송산동,19597
2019-02-06,아라동,139328
2019-02-06,안덕면,27895
2019-02-06,애월읍,4971
2019-02-06,연동,223033
2019-02-06,영천동,28160
2019-02-06,예래동,19343
2019-02-06,오라동,69241
2019-02-06,외도동,105120
2019-02-06,용담1동,40434
2019-02-06,용담2동,86571
2019-02-06,이도1동,48439
2019-02-06,이도2동,286762
2019-02-06,이호동,24673
2019-02-06,일도1동,21166
2019-02-06,일도2동,209771
2019-02-06,정방동,18247
2019-02-06,중문동,47936
2019-02-06,중앙동,42054
2019-02-06,천지동,19279
2019-02-06,표선면,16335
2019-02-06,화북동,142846
2019-02-06,효돈동,13034
2019-02-07,건입동,48328
2019-02-07,남원읍,30626
2019-02-07,노형동,267297
2019-02-07,대륜동,53642
2019-02-07,대정읍,55164
2019-02-07,대천동,40246
2019-02-07,도두동,19207
2019-02-07,동홍동,78191
2019-02-07,봉개동,16271
2019-02-07,삼도1동,78984
2019-02-07,삼도2동,45851
2019-02-07,삼양동,112150
2019-02-07,서홍동,35475
2019-02-07,성산읍,35819
2019-02-07,송산동,27980
2019-02-07,아라동,139067
2019-02-07,안덕면,15230
2019-02-07,애월읍,5258
2019-02-07,연동,208004
2019-02-07,영천동,28692
2019-02-07,예래동,9938
2019-02-07,오라동,61990
2019-02-07,외도동,105391
2019-02-07,용담1동,43642
2019-02-07,용담2동,68441
2019-02-07,이도1동,46655
2019-02-07,이도2동,252743
2019-02-07,이호동,21224
2019-02-07,일도1동,23808
2019-02-07,일도2동,171496
2019-02-07,정방동,23315
2019-02-07,중문동,41055
2019-02-07,중앙동,42141
2019-02-07,천지동,18563
2019-02-07,표선면,12935
2019-02-07,화북동,111451
2019-02-07,효돈동,12101
2019-02-08,건입동,46166
2019-02-08,남원읍,48052
2019-02-08,노형동,276880
2019-02-08,대륜동,48152
2019-02-08,대정읍,57927
